order_id,customer_id,product_id,category,sub_category,region,shipping_mode,order_date,ship_date,quantity,sales,discount,profit,shipping_duration,order_year,order_month,order_quarter,profit_margin,is_high_value
ORD-30719,CUST-0226,PROD-0107,Furniture,Furnishings,South,Second Class,2023-11-07,2023-11-09,6,1295.0,0.1,362.26,2,2023,11,4,0.27973745173745174,1
ORD-55268,CUST-0500,PROD-0103,Technology,Machines,North,Second Class,2023-05-04,2023-05-08,2,415.86,0.0,231.94,4,2023,5,2,0.5577357764632328,0
ORD-16632,CUST-0149,PROD-0099,Office Supplies,Storage,South,First Class,2023-06-17,2023-06-22,6,300.95,0.0,135.58,5,2023,6,2,0.4505067286924739,0
ORD-77466,CUST-0240,PROD-0128,Furniture,Furnishings,North,Standard Class,2023-07-21,2023-07-26,8,1450.7,0.0,616.54,5,2023,7,3,0.4249948300820293,1
ORD-16377,CUST-0026,PROD-0073,Furniture,Furnishings,East,Standard Class,2023-02-25,2023-03-01,3,1326.03,0.5,-12.91,4,2023,2,1,-0.009735827997858269,1
ORD-62855,CUST-0188,PROD-0012,Furniture,Chairs,South,Second Class,2023-10-11,2023-10-14,2,591.8,0.2,101.01,3,2023,10,4,0.17068266306184524,0
ORD-46663,CUST-0423,PROD-0160,Office Supplies,Paper,South,Standard Class,2023-07-21,2023-07-24,6,845.59,0.1,231.28,3,2023,7,3,0.2735131683203444,0
ORD-36090,CUST-0309,PROD-0131,Furniture,Chairs,North,Standard Class,2023-03-12,2023-03-18,6,1209.87,0.3,197.09,6,2023,3,1,0.16290179936687416,1
ORD-89463,CUST-0458,PROD-0132,Technology,Machines,East,First Class,2023-07-21,2023-07-26,5,898.71,0.3,46.3,5,2023,7,3,0.051518287322940656,0
ORD-79774,CUST-0251,PROD-0182,Office Supplies,Art,West,Standard Class,2023-07-08,2023-07-11,2,1470.25,0.3,305.37,3,2023,7,3,0.20769937085529672,1
ORD-92478,CUST-0014,PROD-0153,Furniture,Bookcases,South,Standard Class,2023-10-26,2023-10-30,3,795.86,0.5,-68.38,4,2023,10,4,-0.08591963410650114,0
ORD-59832,CUST-0076,PROD-0175,Technology,Phones,North,First Class,2023-01-10,2023-01-14,6,639.79,0.2,123.38,4,2023,1,1,0.19284452711045813,0
ORD-63788,CUST-0257,PROD-0199,Office Supplies,Storage,North,First Class,2023-09-23,2023-09-25,9,501.07,0.5,-21.8,2,2023,9,3,-0.04350689524417746,0
ORD-59391,CUST-0161,PROD-0045,Furniture,Bookcases,East,Second Class,2023-11-09,2023-11-13,4,1436.86,0.1,477.86,4,2023,11,4,0.33257241484904587,1
ORD-39473,CUST-0483,PROD-0077,Furniture,Tables,West,Second Class,2023-09-03,2023-09-06,9,1401.88,0.5,25.18,3,2023,9,3,0.017961594430336403,1
ORD-25974,CUST-0294,PROD-0174,Office Supplies,Storage,West,Second Class,2023-03-16,2023-03-19,1,445.69,0.5,34.0,3,2023,3,1,0.07628620790235366,0
ORD-67983,CUST-0336,PROD-0066,Office Supplies,Storage,South,First Class,2023-10-03,2023-10-06,9,1050.33,0.0,595.78,3,2023,10,4,0.567231251130597,0
ORD-86917,CUST-0123,PROD-0063,Technology,Accessories,South,Standard Class,2023-02-21,2023-02-25,6,1081.69,0.0,427.96,4,2023,2,1,0.3956401556823119,0
ORD-28018,CUST-0003,PROD-0141,Technology,Copiers,West,Same Day,2023-11-30,2023-12-02,5,495.33,0.5,40.74,2,2023,11,4,0.08224819817091636,0
ORD-21725,CUST-0334,PROD-0147,Technology,Phones,South,Same Day,2023-04-01,2023-04-02,7,1186.18,0.0,378.41,1,2023,4,2,0.3190156637272589,1
ORD-47941,CUST-0449,PROD-0010,Technology,Machines,North,Second Class,2023-05-26,2023-05-30,9,795.99,0.0,274.36,4,2023,5,2,0.34467769695599193,0
ORD-71344,CUST-0140,PROD-0050,Technology,Machines,South,Same Day,2023-11-28,2023-12-01,3,40.84,0.1,10.73,3,2023,11,4,0.2627326150832517,0
ORD-84420,CUST-0346,PROD-0194,Technology,Accessories,West,Same Day,2023-09-21,2023-09-24,2,613.23,0.0,333.94,3,2023,9,3,0.5445591376808049,0
ORD-28430,CUST-0245,PROD-0083,Technology,Phones,East,Same Day,2023-05-01,2023-05-05,5,1431.97,0.1,465.77,4,2023,5,2,0.3252651941032284,1
ORD-85088,CUST-0006,PROD-0067,Office Supplies,Art,South,Standard Class,2023-12-08,2023-12-09,8,474.07,0.2,92.05,1,2023,12,4,0.19416963739532137,0
ORD-50760,CUST-0354,PROD-0031,Office Supplies,Art,East,First Class,2023-04-23,2023-04-25,8,246.71,0.5,-48.52,2,2023,4,2,-0.19666815289205952,0
ORD-58971,CUST-0213,PROD-0180,Office Supplies,Storage,South,First Class,2023-12-15,2023-12-22,10,1312.24,0.0,580.47,7,2023,12,4,0.4423504846674389,1
ORD-79228,CUST-0361,PROD-0093,Technology,Phones,North,First Class,2023-10-21,2023-10-26,3,263.51,0.3,44.12,5,2023,10,4,0.16743197601609047,0
ORD-99167,CUST-0106,PROD-0184,Office Supplies,Storage,North,Same Day,2023-01-29,2023-02-02,3,779.61,0.2,179.95,4,2023,1,1,0.23082053847436537,0
ORD-83242,CUST-0237,PROD-0173,Furniture,Chairs,West,Second Class,2023-01-02,2023-01-08,4,875.9,0.0,414.21,6,2023,1,1,0.472896449366366,0
ORD-18357,CUST-0278,PROD-0016,Technology,Copiers,North,Second Class,2023-07-29,2023-07-31,3,1153.42,0.5,-108.15,2,2023,7,3,-0.0937646304034957,1
ORD-65097,CUST-0192,PROD-0098,Furniture,Furnishings,West,Standard Class,2023-12-16,2023-12-22,9,216.82,0.1,100.69,6,2023,12,4,0.4643944285582511,0
ORD-80419,CUST-0202,PROD-0136,Technology,Accessories,North,Standard Class,2023-06-02,2023-06-06,9,647.71,0.2,99.09,4,2023,6,2,0.1529851322351052,0
ORD-42441,CUST-0236,PROD-0089,Technology,Machines,South,Standard Class,2023-01-17,2023-01-24,7,930.09,0.0,490.9,7,2023,1,1,0.5277983851025169,0
ORD-18819,CUST-0052,PROD-0153,Technology,Copiers,North,First Class,2023-01-23,2023-01-27,8,366.82,0.0,137.07,4,2023,1,1,0.3736710103047816,0
ORD-17398,CUST-0072,PROD-0129,Furniture,Tables,East,Second Class,2023-05-02,2023-05-05,3,1478.83,0.3,345.58,3,2023,5,2,0.2336847372585084,1
ORD-49387,CUST-0141,PROD-0016,Office Supplies,Binders,West,Same Day,2023-01-25,2023-01-28,7,1182.99,0.1,344.38,3,2023,1,1,0.29110981496039695,1
ORD-63511,CUST-0077,PROD-0077,Furniture,Tables,West,First Class,2023-04-26,2023-04-29,3,1212.55,0.0,522.95,3,2023,4,2,0.4312811842810606,1
ORD-64592,CUST-0286,PROD-0136,Technology,Copiers,South,Second Class,2023-04-15,2023-04-18,2,1384.89,0.1,654.03,3,2023,4,2,0.4722613348352576,1
ORD-34966,CUST-0027,PROD-0069,Furniture,Chairs,North,First Class,2023-10-28,2023-11-03,9,341.18,0.0,115.71,6,2023,10,4,0.339146491588018,0
ORD-53642,CUST-0156,PROD-0004,Technology,Accessories,North,Same Day,2023-05-05,2023-05-11,10,1061.58,0.2,133.19,6,2023,5,2,0.12546393112153584,0
ORD-82362,CUST-0165,PROD-0199,Furniture,Furnishings,West,Second Class,2023-06-07,2023-06-10,6,778.97,0.2,202.69,3,2023,6,2,0.26020257519545037,0
ORD-71537,CUST-0390,PROD-0082,Technology,Machines,East,Same Day,2023-01-24,2023-01-29,4,1117.05,0.0,582.84,5,2023,1,1,0.5217671545588828,0
ORD-86550,CUST-0297,PROD-0185,Furniture,Bookcases,South,First Class,2023-06-18,2023-06-20,7,863.29,0.0,388.66,2,2023,6,2,0.45020792549432986,0
ORD-95800,CUST-0484,PROD-0176,Furniture,Bookcases,West,Same Day,2023-08-24,2023-08-26,6,270.51,0.5,-17.3,2,2023,8,3,-0.063953273446453,0
ORD-34123,CUST-0470,PROD-0139,Office Supplies,Paper,North,Standard Class,2023-12-09,2023-12-10,1,630.34,0.5,19.27,1,2023,12,4,0.03057080305866675,0
ORD-29795,CUST-0005,PROD-0056,Office Supplies,Storage,East,Standard Class,2023-11-13,2023-11-19,10,1370.87,0.5,-63.55,6,2023,11,4,-0.04635742265860366,1
ORD-10866,CUST-0273,PROD-0142,Furniture,Chairs,North,Second Class,2023-10-02,2023-10-05,1,763.28,0.5,-78.01,3,2023,10,4,-0.10220364741641338,0
ORD-33496,CUST-0055,PROD-0025,Office Supplies,Binders,South,First Class,2023-11-14,2023-11-19,5,1226.52,0.1,320.76,5,2023,11,4,0.2615203991781626,1
ORD-20357,CUST-0192,PROD-0104,Furniture,Tables,South,Second Class,2023-12-17,2023-12-24,2,987.53,0.5,-126.28,7,2023,12,4,-0.12787459621479855,0
ORD-22255,CUST-0208,PROD-0098,Furniture,Furnishings,North,Standard Class,2023-12-26,2023-12-28,2,759.79,0.2,156.92,2,2023,12,4,0.2065307519182932,0
ORD-53420,CUST-0290,PROD-0025,Office Supplies,Paper,South,First Class,2023-12-21,2023-12-26,8,421.22,0.0,166.24,5,2023,12,4,0.3946631214092398,0
ORD-46749,CUST-0461,PROD-0140,Office Supplies,Paper,South,Second Class,2023-01-09,2023-01-11,10,233.4,0.5,-34.14,2,2023,1,1,-0.14627249357326477,0
ORD-20084,CUST-0154,PROD-0042,Office Supplies,Binders,West,Second Class,2023-07-16,2023-07-23,3,1189.94,0.5,-139.52,7,2023,7,3,-0.1172496092239945,1
ORD-75639,CUST-0382,PROD-0089,Technology,Phones,West,First Class,2023-02-08,2023-02-11,10,1158.13,0.3,209.61,3,2023,2,1,0.1809900442955454,1
ORD-52778,CUST-0016,PROD-0163,Furniture,Furnishings,West,First Class,2023-07-02,2023-07-07,7,659.13,0.5,-49.94,5,2023,7,3,-0.07576654074310075,0
ORD-59816,CUST-0044,PROD-0198,Office Supplies,Art,South,Standard Class,2023-02-12,2023-02-15,3,582.4,0.5,31.28,3,2023,2,1,0.05370879120879121,0
ORD-61068,CUST-0163,PROD-0093,Technology,Phones,North,Second Class,2023-08-16,2023-08-19,5,171.3,0.0,93.15,3,2023,8,3,0.5437828371278459,0
ORD-68830,CUST-0286,PROD-0143,Office Supplies,Storage,North,Standard Class,2023-02-15,2023-02-18,9,157.74,0.3,10.2,3,2023,2,1,0.06466337010270064,0
ORD-60493,CUST-0007,PROD-0075,Furniture,Furnishings,North,First Class,2023-10-20,2023-10-25,3,1034.27,0.0,577.48,5,2023,10,4,0.5583454997244434,0
ORD-49469,CUST-0138,PROD-0127,Technology,Phones,South,Same Day,2023-05-22,2023-05-26,5,736.66,0.0,362.19,4,2023,5,2,0.49166508294192707,0
ORD-42321,CUST-0370,PROD-0161,Furniture,Tables,West,Standard Class,2023-03-11,2023-03-14,1,1424.26,0.1,352.53,3,2023,3,1,0.247518009352225,1
ORD-59792,CUST-0412,PROD-0085,Furniture,Bookcases,West,First Class,2023-06-03,2023-06-06,10,1421.97,0.0,648.84,3,2023,6,2,0.4562965463406401,1
ORD-33283,CUST-0494,PROD-0102,Furniture,Bookcases,West,First Class,2023-06-16,2023-06-20,5,1228.41,0.2,356.85,4,2023,6,2,0.2904974723422961,1
ORD-83905,CUST-0103,PROD-0152,Office Supplies,Binders,North,Same Day,2023-12-29,2023-12-31,8,1200.57,0.5,95.15,2,2023,12,4,0.0792540210066885,1
ORD-63627,CUST-0345,PROD-0128,Technology,Machines,South,Second Class,2023-12-04,2023-12-06,7,1187.83,0.0,552.67,2,2023,12,4,0.46527701775506597,1
ORD-88372,CUST-0246,PROD-0150,Furniture,Furnishings,North,Second Class,2023-12-26,2024-01-02,9,898.85,0.0,509.82,7,2023,12,4,0.5671914112477053,0
ORD-42536,CUST-0337,PROD-0171,Furniture,Tables,North,Same Day,2023-06-19,2023-06-26,7,176.8,0.0,92.36,7,2023,6,2,0.5223981900452488,0
ORD-76935,CUST-0383,PROD-0133,Office Supplies,Binders,West,Second Class,2023-07-20,2023-07-24,10,1041.85,0.0,517.29,4,2023,7,3,0.4965110140615252,0
ORD-13219,CUST-0248,PROD-0027,Furniture,Furnishings,North,Standard Class,2023-03-14,2023-03-17,5,527.74,0.0,234.14,3,2023,3,1,0.44366544131579944,0
ORD-55652,CUST-0244,PROD-0025,Furniture,Furnishings,East,Standard Class,2023-06-03,2023-06-04,2,53.43,0.1,16.33,1,2023,6,2,0.3056335392101815,0
ORD-98754,CUST-0410,PROD-0043,Office Supplies,Binders,South,First Class,2023-06-19,2023-06-24,7,1438.52,0.0,518.84,5,2023,6,2,0.3606762505908851,1
ORD-92543,CUST-0095,PROD-0048,Office Supplies,Storage,West,Standard Class,2023-11-11,2023-11-13,8,896.46,0.2,357.39,2,2023,11,4,0.3986680945050532,0
ORD-38153,CUST-0106,PROD-0072,Office Supplies,Paper,North,First Class,2023-07-07,2023-07-10,4,697.17,0.1,208.31,3,2023,7,3,0.2987936945077958,0
ORD-74157,CUST-0271,PROD-0164,Furniture,Furnishings,West,Standard Class,2023-06-28,2023-07-01,8,933.7,0.5,-104.38,3,2023,6,2,-0.11179179608011137,0
ORD-48986,CUST-0471,PROD-0158,Office Supplies,Paper,South,Second Class,2023-03-02,2023-03-04,5,193.08,0.1,56.37,2,2023,3,1,0.29195152268489744,0
ORD-76954,CUST-0199,PROD-0108,Office Supplies,Binders,West,Same Day,2023-04-06,2023-04-10,9,1046.28,0.5,-187.5,4,2023,4,2,-0.17920633100126163,0
ORD-32706,CUST-0285,PROD-0043,Furniture,Bookcases,South,First Class,2023-06-11,2023-06-18,8,936.73,0.1,200.88,7,2023,6,2,0.21444813340023272,0
ORD-73518,CUST-0070,PROD-0050,Furniture,Furnishings,West,Same Day,2023-08-01,2023-08-07,8,743.28,0.0,319.89,6,2023,8,3,0.4303761704875686,0
ORD-38905,CUST-0150,PROD-0009,Furniture,Tables,East,First Class,2023-08-23,2023-08-28,8,833.59,0.0,356.93,5,2023,8,3,0.42818411929125827,0
ORD-45112,CUST-0397,PROD-0140,Furniture,Chairs,West,First Class,2023-08-06,2023-08-07,4,460.61,0.0,214.22,1,2023,8,3,0.4650789170882091,0
ORD-55688,CUST-0442,PROD-0023,Furniture,Chairs,South,First Class,2023-10-29,2023-11-04,6,1294.35,0.3,142.6,6,2023,10,4,0.11017112836558891,1
ORD-31755,CUST-0316,PROD-0036,Technology,Accessories,North,Second Class,2023-09-30,2023-10-03,10,817.38,0.1,168.63,3,2023,9,3,0.20630551273581443,0
ORD-48356,CUST-0149,PROD-0147,Furniture,Chairs,South,Same Day,2023-01-31,2023-02-03,3,1058.11,0.0,555.61,3,2023,1,1,0.5250966345654045,0
ORD-52217,CUST-0425,PROD-0064,Office Supplies,Storage,West,First Class,2023-10-23,2023-10-29,5,949.16,0.2,250.96,6,2023,10,4,0.26440220826836364,0
ORD-93050,CUST-0407,PROD-0197,Technology,Copiers,East,Second Class,2023-08-21,2023-08-25,6,881.29,0.5,63.5,4,2023,8,3,0.0720534670766717,0
ORD-70089,CUST-0326,PROD-0171,Office Supplies,Art,North,Same Day,2023-04-22,2023-04-26,4,752.18,0.1,189.17,4,2023,4,2,0.25149565263633705,0
ORD-54270,CUST-0281,PROD-0148,Technology,Copiers,East,Standard Class,2023-01-24,2023-01-25,8,44.1,0.0,20.62,1,2023,1,1,0.46757369614512473,0
ORD-10088,CUST-0491,PROD-0110,Technology,Accessories,East,First Class,2023-05-21,2023-05-22,6,390.58,0.1,117.43,1,2023,5,2,0.30065543550617035,0
ORD-95054,CUST-0085,PROD-0014,Furniture,Bookcases,South,Same Day,2023-12-02,2023-12-03,2,21.61,0.2,8.14,1,2023,12,4,0.37667746413697367,0
ORD-87814,CUST-0116,PROD-0133,Office Supplies,Storage,North,Standard Class,2023-12-23,2023-12-26,2,1482.47,0.2,284.32,3,2023,12,4,0.19178802943735793,1
ORD-72613,CUST-0037,PROD-0059,Furniture,Chairs,North,Standard Class,2023-06-10,2023-06-13,5,222.95,0.0,90.86,3,2023,6,2,0.40753532182103613,0
ORD-98753,CUST-0074,PROD-0018,Office Supplies,Paper,South,Same Day,2023-06-29,2023-07-05,4,949.56,0.0,307.69,6,2023,6,2,0.3240342895656936,0
ORD-90750,CUST-0352,PROD-0114,Technology,Phones,North,First Class,2023-03-05,2023-03-10,7,540.27,0.2,165.13,5,2023,3,1,0.3056434745590168,0
ORD-28327,CUST-0127,PROD-0071,Office Supplies,Paper,South,Second Class,2023-12-20,2023-12-21,5,324.06,0.3,47.68,1,2023,12,4,0.14713324692958094,0
ORD-61347,CUST-0152,PROD-0166,Technology,Accessories,West,Same Day,2023-02-27,2023-03-01,8,964.36,0.0,425.78,2,2023,2,1,0.4415156165747231,0
ORD-11581,CUST-0185,PROD-0082,Technology,Copiers,West,Second Class,2023-10-07,2023-10-13,3,1148.83,0.0,683.55,6,2023,10,4,0.5949966487643951,1
ORD-18851,CUST-0008,PROD-0068,Technology,Phones,North,Same Day,2023-09-17,2023-09-20,9,1155.32,0.2,218.88,3,2023,9,3,0.18945400408544819,1
ORD-20803,CUST-0328,PROD-0138,Office Supplies,Binders,East,Standard Class,2023-06-08,2023-06-09,9,1382.97,0.0,607.24,1,2023,6,2,0.43908400037600237,1
ORD-61213,CUST-0301,PROD-0163,Office Supplies,Paper,East,Same Day,2023-05-03,2023-05-04,4,147.59,0.2,53.9,1,2023,5,2,0.36520089436953723,0
ORD-90254,CUST-0312,PROD-0015,Furniture,Tables,North,Standard Class,2023-12-29,2023-12-31,1,262.47,0.1,90.05,2,2023,12,4,0.34308682897092996,0
ORD-43980,CUST-0086,PROD-0096,Technology,Machines,North,Standard Class,2023-06-21,2023-06-28,7,422.53,0.0,220.19,7,2023,6,2,0.5211227605140464,0
ORD-85582,CUST-0322,PROD-0020,Furniture,Furnishings,East,Standard Class,2023-09-13,2023-09-20,10,266.98,0.0,139.75,7,2023,9,3,0.5234474492471346,0
ORD-23487,CUST-0458,PROD-0147,Office Supplies,Paper,South,Standard Class,2023-01-23,2023-01-30,1,381.94,0.2,111.07,7,2023,1,1,0.290804838456302,0
ORD-29671,CUST-0092,PROD-0010,Office Supplies,Storage,South,Second Class,2023-05-08,2023-05-12,6,421.46,0.0,180.61,4,2023,5,2,0.4285341432164381,0
ORD-25650,CUST-0258,PROD-0173,Technology,Accessories,South,Standard Class,2023-07-25,2023-07-26,8,1301.73,0.1,523.05,1,2023,7,3,0.4018114355511511,1
ORD-82494,CUST-0234,PROD-0003,Furniture,Tables,East,Second Class,2023-11-15,2023-11-17,8,565.04,0.2,56.88,2,2023,11,4,0.10066543961489453,0
ORD-35614,CUST-0376,PROD-0140,Technology,Accessories,North,Same Day,2023-01-13,2023-01-15,9,532.71,0.5,-86.92,2,2023,1,1,-0.16316569991177188,0
ORD-53911,CUST-0001,PROD-0195,Office Supplies,Storage,East,Standard Class,2023-04-16,2023-04-21,4,641.33,0.0,197.68,5,2023,4,2,0.3082344502830056,0
ORD-28661,CUST-0365,PROD-0072,Technology,Phones,South,Same Day,2023-12-25,2023-12-28,8,1462.34,0.0,622.62,3,2023,12,4,0.4257696568513479,1
ORD-76247,CUST-0069,PROD-0164,Furniture,Chairs,North,Same Day,2023-12-06,2023-12-08,4,451.68,0.1,100.36,2,2023,12,4,0.22219270279844136,0
ORD-61505,CUST-0359,PROD-0189,Furniture,Bookcases,West,Second Class,2023-04-30,2023-05-01,4,221.45,0.3,59.2,1,2023,4,2,0.26732896816437124,0
ORD-23848,CUST-0085,PROD-0116,Furniture,Bookcases,West,Standard Class,2023-10-02,2023-10-05,4,688.84,0.2,220.77,3,2023,10,4,0.3204953254747111,0
ORD-25717,CUST-0047,PROD-0041,Office Supplies,Art,North,First Class,2023-06-17,2023-06-19,2,1072.51,0.1,408.76,2,2023,6,2,0.38112465151840075,0
ORD-16416,CUST-0347,PROD-0077,Furniture,Tables,North,Same Day,2023-08-20,2023-08-25,9,389.78,0.2,144.0,5,2023,8,3,0.36943917081430555,0
ORD-28322,CUST-0063,PROD-0004,Technology,Accessories,South,First Class,2023-07-25,2023-07-28,2,881.84,0.1,198.21,3,2023,7,3,0.2247686655175542,0
ORD-19828,CUST-0012,PROD-0017,Technology,Copiers,South,Standard Class,2023-06-19,2023-06-20,1,1414.58,0.0,777.46,1,2023,6,2,0.5496048297021024,1
ORD-85220,CUST-0222,PROD-0186,Furniture,Furnishings,North,Same Day,2023-12-16,2023-12-20,3,543.84,0.0,281.44,4,2023,12,4,0.5175051485731097,0
ORD-68459,CUST-0453,PROD-0039,Technology,Accessories,East,Same Day,2023-07-30,2023-08-04,8,110.25,0.1,42.46,5,2023,7,3,0.385124716553288,0
ORD-64949,CUST-0103,PROD-0165,Office Supplies,Binders,North,Same Day,2024-01-01,2024-01-04,8,825.89,0.2,245.12,3,2024,1,1,0.29679497269612176,0
ORD-84141,CUST-0258,PROD-0083,Furniture,Bookcases,South,Standard Class,2023-06-13,2023-06-18,4,63.37,0.1,30.57,5,2023,6,2,0.4824049234653622,0
ORD-71824,CUST-0272,PROD-0092,Office Supplies,Binders,South,Standard Class,2023-05-07,2023-05-13,4,414.46,0.5,34.49,6,2023,5,2,0.08321671572648749,0
ORD-38758,CUST-0295,PROD-0100,Furniture,Tables,South,First Class,2023-10-31,2023-11-03,6,1372.69,0.0,533.93,3,2023,10,4,0.3889661904727214,1
ORD-56095,CUST-0486,PROD-0146,Office Supplies,Binders,South,Same Day,2023-10-05,2023-10-08,3,745.85,0.0,434.94,3,2023,10,4,0.5831467453241268,0
ORD-88861,CUST-0113,PROD-0006,Office Supplies,Storage,North,Second Class,2023-11-11,2023-11-13,3,524.32,0.0,170.07,2,2023,11,4,0.324362984436985,0
ORD-52413,CUST-0031,PROD-0006,Technology,Accessories,North,Second Class,2023-02-07,2023-02-10,7,887.3,0.1,363.32,3,2023,2,1,0.4094669221232954,0
ORD-27884,CUST-0500,PROD-0041,Office Supplies,Storage,West,Second Class,2023-03-31,2023-04-06,9,1046.47,0.3,66.87,6,2023,3,1,0.06390054182155246,0
ORD-39260,CUST-0341,PROD-0151,Technology,Copiers,East,Second Class,2023-03-07,2023-03-09,1,1424.21,0.3,259.95,2,2023,3,1,0.182522240399941,1
ORD-84381,CUST-0017,PROD-0047,Office Supplies,Art,South,Standard Class,2023-09-12,2023-09-14,6,1123.11,0.0,557.01,2,2023,9,3,0.4959532013783156,0
ORD-51879,CUST-0086,PROD-0163,Technology,Machines,West,Standard Class,2023-05-16,2023-05-18,4,1045.9,0.1,442.42,2,2023,5,2,0.42300411129171045,0
ORD-24160,CUST-0369,PROD-0001,Technology,Copiers,West,Same Day,2023-03-27,2023-03-31,8,1325.02,0.1,445.46,4,2023,3,1,0.3361911518316705,1
ORD-23294,CUST-0425,PROD-0123,Office Supplies,Binders,South,Same Day,2023-02-07,2023-02-14,1,456.46,0.1,192.47,7,2023,2,1,0.42165797660255006,0
ORD-23726,CUST-0038,PROD-0088,Technology,Copiers,South,Standard Class,2023-10-08,2023-10-09,6,899.17,0.3,28.8,1,2023,10,4,0.03202953835203577,0
ORD-14062,CUST-0221,PROD-0168,Technology,Copiers,South,Standard Class,2023-02-21,2023-02-24,4,1462.11,0.2,279.03,3,2023,2,1,0.1908406344255904,1
ORD-80795,CUST-0136,PROD-0170,Furniture,Bookcases,South,Standard Class,2023-01-26,2023-01-30,10,833.5,0.2,294.99,4,2023,1,1,0.3539172165566887,0
ORD-57294,CUST-0002,PROD-0110,Technology,Machines,West,First Class,2023-02-19,2023-02-20,4,272.83,0.1,56.44,1,2023,2,1,0.20686874610563355,0
ORD-72071,CUST-0433,PROD-0030,Furniture,Furnishings,West,Same Day,2023-12-05,2023-12-08,2,969.96,0.2,334.19,3,2023,12,4,0.34453998103014555,0
ORD-59996,CUST-0190,PROD-0048,Furniture,Chairs,East,Same Day,2023-08-27,2023-08-30,4,1258.88,0.3,354.39,3,2023,8,3,0.28151213777325873,1
ORD-97486,CUST-0050,PROD-0022,Office Supplies,Art,West,First Class,2023-10-11,2023-10-12,7,1231.24,0.2,135.82,1,2023,10,4,0.11031155582989506,1
ORD-72236,CUST-0294,PROD-0061,Furniture,Bookcases,North,Same Day,2024-01-01,2024-01-02,9,865.41,0.3,51.81,1,2024,1,1,0.05986757721773495,0
ORD-98805,CUST-0318,PROD-0038,Technology,Copiers,South,First Class,2023-04-19,2023-04-26,4,206.76,0.2,77.84,7,2023,4,2,0.3764751402592378,0
ORD-99538,CUST-0223,PROD-0052,Office Supplies,Binders,East,Second Class,2023-02-04,2023-02-05,7,843.42,0.3,170.51,1,2023,2,1,0.2021649949017097,0
ORD-46202,CUST-0267,PROD-0118,Technology,Copiers,North,Same Day,2023-03-18,2023-03-20,10,890.14,0.0,287.09,2,2023,3,1,0.3225222998629429,0
ORD-83752,CUST-0400,PROD-0026,Furniture,Bookcases,West,Second Class,2023-07-16,2023-07-22,8,866.59,0.2,336.9,6,2023,7,3,0.38876515999492256,0
ORD-46099,CUST-0207,PROD-0037,Office Supplies,Storage,North,Same Day,2023-06-19,2023-06-25,4,92.95,0.2,11.5,6,2023,6,2,0.1237224314147391,0
ORD-58816,CUST-0011,PROD-0087,Furniture,Bookcases,East,Same Day,2023-12-23,2023-12-29,2,1459.3,0.0,816.75,6,2023,12,4,0.5596861508942644,1
ORD-68079,CUST-0397,PROD-0083,Furniture,Furnishings,North,First Class,2023-08-15,2023-08-17,7,1116.6,0.3,44.49,2,2023,8,3,0.03984416980118217,0
ORD-17367,CUST-0264,PROD-0041,Technology,Machines,West,First Class,2023-09-26,2023-10-01,1,277.13,0.0,96.69,5,2023,9,3,0.34889762927146106,0
ORD-42701,CUST-0017,PROD-0117,Technology,Machines,South,Second Class,2023-07-08,2023-07-15,8,767.59,0.5,-135.8,7,2023,7,3,-0.17691736473898828,0
ORD-99282,CUST-0016,PROD-0062,Furniture,Furnishings,West,First Class,2023-08-31,2023-09-05,9,537.64,0.0,187.48,5,2023,8,3,0.3487091734245964,0
ORD-43903,CUST-0384,PROD-0177,Technology,Machines,North,Same Day,2023-01-26,2023-01-28,10,1174.15,0.0,402.58,2,2023,1,1,0.3428693097134097,1
ORD-94853,CUST-0116,PROD-0174,Technology,Machines,West,Standard Class,2023-12-16,2023-12-17,8,1369.04,0.5,65.77,1,2023,12,4,0.048040963010576754,1
ORD-11109,CUST-0115,PROD-0065,Office Supplies,Art,East,Same Day,2023-07-12,2023-07-19,6,699.32,0.0,321.68,7,2023,7,3,0.45998970428416175,0
ORD-98761,CUST-0267,PROD-0160,Furniture,Chairs,North,Second Class,2023-10-15,2023-10-21,10,921.39,0.1,271.51,6,2023,10,4,0.2946743507092545,0
