Order_ID,Customer_ID,Product_ID,Category,Sub_Category,Region,Shipping_Mode,Order_Date,Ship_Date,Quantity,Sales,Discount,Profit
ORD-20357,CUST-0192,PROD-0104,Furniture,Tables,South,Second Class,2023-12-17,2023-12-24,2,987.53,0.5,-126.28
ORD-22255,CUST-0208,PROD-0098,Furniture,Furnishings,North,Standard Class,2023-12-26,2023-12-28,2,759.79,0.2,156.92
ORD-53420,CUST-0290,PROD-0025,Office Supplies,Paper,South,First Class,2023-12-21,2023-12-26,8,421.22,0.0,166.24
ORD-46749,CUST-0461,PROD-0140,Office Supplies,Paper,South,Second Class,2023-01-09,2023-01-11,10,233.4,0.5,-34.14
ORD-20084,CUST-0154,PROD-0042,Office Supplies,Binders,West,Second Class,2023-07-16,2023-07-23,3,1189.94,0.5,-139.52
ORD-75639,CUST-0382,PROD-0089,Technology,Phones,West,First Class,2023-02-08,2023-02-11,10,1158.13,0.3,209.61
ORD-52778,CUST-0016,PROD-0163,Furniture,Furnishings,West,First Class,2023-07-02,2023-07-07,7,659.13,0.5,-49.94
ORD-59816,CUST-0044,PROD-0198,Office Supplies,Art,South,Standard Class,2023-02-12,2023-02-15,3,582.4,0.5,31.28
ORD-61068,CUST-0163,PROD-0093,Technology,Phones,North,Second Class,2023-08-16,2023-08-19,5,171.3,0.0,93.15
ORD-68830,CUST-0286,PROD-0143,Office Supplies,Storage,North,Standard Class,2023-02-15,2023-02-18,9,157.74,0.3,10.2
ORD-60493,CUST-0007,PROD-0075,Furniture,Furnishings,North,First Class,2023-10-20,2023-10-25,3,1034.27,0.0,577.48
ORD-49469,CUST-0138,PROD-0127,Technology,Phones,South,Same Day,2023-05-22,2023-05-26,5,736.66,0.0,362.19
ORD-42321,CUST-0370,PROD-0161,Furniture,Tables,West,Standard Class,2023-03-11,2023-03-14,1,1424.26,0.1,352.53
ORD-59792,CUST-0412,PROD-0085,Furniture,Bookcases,West,First Class,2023-06-03,2023-06-06,10,1421.97,0.0,648.84
ORD-33283,CUST-0494,PROD-0102,Furniture,Bookcases,West,First Class,2023-06-16,2023-06-20,5,1228.41,0.2,356.85
ORD-83905,CUST-0103,PROD-0152,Office Supplies,Binders,North,Same Day,2023-12-29,2023-12-31,8,1200.57,0.5,95.15
ORD-63627,CUST-0345,PROD-0128,Technology,Machines,South,Second Class,2023-12-04,2023-12-06,7,1187.83,0.0,552.67
ORD-88372,CUST-0246,PROD-0150,Furniture,Furnishings,North,Second Class,2023-12-26,2024-01-02,9,898.85,0.0,509.82
ORD-42536,CUST-0337,PROD-0171,Furniture,Tables,North,Same Day,2023-06-19,2023-06-26,7,176.8,0.0,92.36
ORD-76935,CUST-0383,PROD-0133,Office Supplies,Binders,West,Second Class,2023-07-20,2023-07-24,10,1041.85,0.0,517.29
ORD-13219,CUST-0248,PROD-0027,Furniture,Furnishings,North,Standard Class,2023-03-14,2023-03-17,5,527.74,0.0,234.14
ORD-55652,CUST-0244,PROD-0025,Furniture,Furnishings,East,Standard Class,2023-06-03,2023-06-04,2,53.43,0.1,16.33
ORD-98754,CUST-0410,PROD-0043,Office Supplies,Binders,South,First Class,2023-06-19,2023-06-24,7,1438.52,0.0,518.84
ORD-92543,CUST-0095,PROD-0048,Office Supplies,Storage,West,Standard Class,2023-11-11,2023-11-13,8,896.46,0.2,357.39
ORD-38153,CUST-0106,PROD-0072,Office Supplies,Paper,North,First Class,2023-07-07,2023-07-10,4,697.17,0.1,208.31
ORD-74157,CUST-0271,PROD-0164,Furniture,Furnishings,West,Standard Class,2023-06-28,2023-07-01,8,933.7,0.5,-104.38
ORD-48986,CUST-0471,PROD-0158,Office Supplies,Paper,South,Second Class,2023-03-02,2023-03-04,5,193.08,0.1,56.37
ORD-76954,CUST-0199,PROD-0108,Office Supplies,Binders,West,Same Day,2023-04-06,2023-04-10,9,1046.28,0.5,-187.5
ORD-32706,CUST-0285,PROD-0043,Furniture,Bookcases,South,First Class,2023-06-11,2023-06-18,8,936.73,0.1,200.88
ORD-73518,CUST-0070,PROD-0050,Furniture,Furnishings,West,Same Day,2023-08-01,2023-08-07,8,743.28,0.0,319.89
ORD-38905,CUST-0150,PROD-0009,Furniture,Tables,East,First Class,2023-08-23,2023-08-28,8,833.59,0.0,356.93
ORD-45112,CUST-0397,PROD-0140,Furniture,Chairs,West,First Class,2023-08-06,2023-08-07,4,460.61,0.0,214.22
ORD-55688,CUST-0442,PROD-0023,Furniture,Chairs,South,First Class,2023-10-29,2023-11-04,6,1294.35,0.3,142.6
ORD-31755,CUST-0316,PROD-0036,Technology,Accessories,North,Second Class,2023-09-30,2023-10-03,10,817.38,0.1,168.63
ORD-48356,CUST-0149,PROD-0147,Furniture,Chairs,South,Same Day,2023-01-31,2023-02-03,3,1058.11,0.0,555.61
ORD-52217,CUST-0425,PROD-0064,Office Supplies,Storage,West,First Class,2023-10-23,2023-10-29,5,949.16,0.2,250.96
ORD-93050,CUST-0407,PROD-0197,Technology,Copiers,East,Second Class,2023-08-21,2023-08-25,6,881.29,0.5,63.5
ORD-70089,CUST-0326,PROD-0171,Office Supplies,Art,North,Same Day,2023-04-22,2023-04-26,4,752.18,0.1,189.17
ORD-54270,CUST-0281,PROD-0148,Technology,Copiers,East,Standard Class,2023-01-24,2023-01-25,8,44.1,0.0,20.62
ORD-10088,CUST-0491,PROD-0110,Technology,Accessories,East,First Class,2023-05-21,2023-05-22,6,390.58,0.1,117.43
ORD-95054,CUST-0085,PROD-0014,Furniture,Bookcases,South,Same Day,2023-12-02,2023-12-03,2,21.61,0.2,8.14
ORD-87814,CUST-0116,PROD-0133,Office Supplies,Storage,North,Standard Class,2023-12-23,2023-12-26,2,1482.47,0.2,284.32
ORD-72613,CUST-0037,PROD-0059,Furniture,Chairs,North,Standard Class,2023-06-10,2023-06-13,5,222.95,0.0,90.86
ORD-98753,CUST-0074,PROD-0018,Office Supplies,Paper,South,Same Day,2023-06-29,2023-07-05,4,949.56,0.0,307.69
ORD-90750,CUST-0352,PROD-0114,Technology,Phones,North,First Class,2023-03-05,2023-03-10,7,540.27,0.2,165.13
ORD-28327,CUST-0127,PROD-0071,Office Supplies,Paper,South,Second Class,2023-12-20,2023-12-21,5,324.06,0.3,47.68
ORD-61347,CUST-0152,PROD-0166,Technology,Accessories,West,Same Day,2023-02-27,2023-03-01,8,964.36,0.0,425.78
ORD-11581,CUST-0185,PROD-0082,Technology,Copiers,West,Second Class,2023-10-07,2023-10-13,3,1148.83,0.0,683.55
ORD-18851,CUST-0008,PROD-0068,Technology,Phones,North,Same Day,2023-09-17,2023-09-20,9,1155.32,0.2,218.88
ORD-20803,CUST-0328,PROD-0138,Office Supplies,Binders,East,Standard Class,2023-06-08,2023-06-09,9,1382.97,0.0,607.24
ORD-61213,CUST-0301,PROD-0163,Office Supplies,Paper,East,Same Day,2023-05-03,2023-05-04,4,147.59,0.2,53.9
ORD-90254,CUST-0312,PROD-0015,Furniture,Tables,North,Standard Class,2023-12-29,2023-12-31,1,262.47,0.1,90.05
ORD-43980,CUST-0086,PROD-0096,Technology,Machines,North,Standard Class,2023-06-21,2023-06-28,7,422.53,0.0,220.19
ORD-85582,CUST-0322,PROD-0020,Furniture,Furnishings,East,Standard Class,2023-09-13,2023-09-20,10,266.98,0.0,139.75
ORD-23487,CUST-0458,PROD-0147,Office Supplies,Paper,South,Standard Class,2023-01-23,2023-01-30,1,381.94,0.2,111.07
ORD-29671,CUST-0092,PROD-0010,Office Supplies,Storage,South,Second Class,2023-05-08,2023-05-12,6,421.46,0.0,180.61
ORD-25650,CUST-0258,PROD-0173,Technology,Accessories,South,Standard Class,2023-07-25,2023-07-26,8,1301.73,0.1,523.05
ORD-82494,CUST-0234,PROD-0003,Furniture,Tables,East,Second Class,2023-11-15,2023-11-17,8,565.04,0.2,56.88
ORD-35614,CUST-0376,PROD-0140,Technology,Accessories,North,Same Day,2023-01-13,2023-01-15,9,532.71,0.5,-86.92
ORD-53911,CUST-0001,PROD-0195,Office Supplies,Storage,East,Standard Class,2023-04-16,2023-04-21,4,641.33,0.0,197.68
ORD-28661,CUST-0365,PROD-0072,Technology,Phones,South,Same Day,2023-12-25,2023-12-28,8,1462.34,0.0,622.62
ORD-76247,CUST-0069,PROD-0164,Furniture,Chairs,North,Same Day,2023-12-06,2023-12-08,4,451.68,0.1,100.36
ORD-61505,CUST-0359,PROD-0189,Furniture,Bookcases,West,Second Class,2023-04-30,2023-05-01,4,221.45,0.3,59.2
ORD-23848,CUST-0085,PROD-0116,Furniture,Bookcases,West,Standard Class,2023-10-02,2023-10-05,4,688.84,0.2,220.77
ORD-25717,CUST-0047,PROD-0041,Office Supplies,Art,North,First Class,2023-06-17,2023-06-19,2,1072.51,0.1,408.76
ORD-16416,CUST-0347,PROD-0077,Furniture,Tables,North,Same Day,2023-08-20,2023-08-25,9,389.78,0.2,144.0
ORD-28322,CUST-0063,PROD-0004,Technology,Accessories,South,First Class,2023-07-25,2023-07-28,2,881.84,0.1,198.21
ORD-19828,CUST-0012,PROD-0017,Technology,Copiers,South,Standard Class,2023-06-19,2023-06-20,1,1414.58,0.0,777.46
ORD-85220,CUST-0222,PROD-0186,Furniture,Furnishings,North,Same Day,2023-12-16,2023-12-20,3,543.84,0.0,281.44
ORD-68459,CUST-0453,PROD-0039,Technology,Accessories,East,Same Day,2023-07-30,2023-08-04,8,110.25,0.1,42.46
ORD-64949,CUST-0103,PROD-0165,Office Supplies,Binders,North,Same Day,2024-01-01,2024-01-04,8,825.89,0.2,245.12
ORD-84141,CUST-0258,PROD-0083,Furniture,Bookcases,South,Standard Class,2023-06-13,2023-06-18,4,63.37,0.1,30.57
ORD-71824,CUST-0272,PROD-0092,Office Supplies,Binders,South,Standard Class,2023-05-07,2023-05-13,4,414.46,0.5,34.49
ORD-38758,CUST-0295,PROD-0100,Furniture,Tables,South,First Class,2023-10-31,2023-11-03,6,1372.69,0.0,533.93
ORD-56095,CUST-0486,PROD-0146,Office Supplies,Binders,South,Same Day,2023-10-05,2023-10-08,3,745.85,0.0,434.94
ORD-88861,CUST-0113,PROD-0006,Office Supplies,Storage,North,Second Class,2023-11-11,2023-11-13,3,524.32,0.0,170.07
ORD-52413,CUST-0031,PROD-0006,Technology,Accessories,North,Second Class,2023-02-07,2023-02-10,7,887.3,0.1,363.32
ORD-27884,CUST-0500,PROD-0041,Office Supplies,Storage,West,Second Class,2023-03-31,2023-04-06,9,1046.47,0.3,66.87
ORD-39260,CUST-0341,PROD-0151,Technology,Copiers,East,Second Class,2023-03-07,2023-03-09,1,1424.21,0.3,259.95
ORD-84381,CUST-0017,PROD-0047,Office Supplies,Art,South,Standard Class,2023-09-12,2023-09-14,6,1123.11,0.0,557.01
ORD-51879,CUST-0086,PROD-0163,Technology,Machines,West,Standard Class,2023-05-16,2023-05-18,4,1045.9,0.1,442.42
ORD-24160,CUST-0369,PROD-0001,Technology,Copiers,West,Same Day,2023-03-27,2023-03-31,8,1325.02,0.1,445.46
ORD-23294,CUST-0425,PROD-0123,Office Supplies,Binders,South,Same Day,2023-02-07,2023-02-14,1,456.46,0.1,192.47
ORD-23726,CUST-0038,PROD-0088,Technology,Copiers,South,Standard Class,2023-10-08,2023-10-09,6,899.17,0.3,28.8
ORD-14062,CUST-0221,PROD-0168,Technology,Copiers,South,Standard Class,2023-02-21,2023-02-24,4,1462.11,0.2,279.03
ORD-80795,CUST-0136,PROD-0170,Furniture,Bookcases,South,Standard Class,2023-01-26,2023-01-30,10,833.5,0.2,294.99
ORD-57294,CUST-0002,PROD-0110,Technology,Machines,West,First Class,2023-02-19,2023-02-20,4,272.83,0.1,56.44
ORD-72071,CUST-0433,PROD-0030,Furniture,Furnishings,West,Same Day,2023-12-05,2023-12-08,2,969.96,0.2,334.19
ORD-59996,CUST-0190,PROD-0048,Furniture,Chairs,East,Same Day,2023-08-27,2023-08-30,4,1258.88,0.3,354.39
ORD-97486,CUST-0050,PROD-0022,Office Supplies,Art,West,First Class,2023-10-11,2023-10-12,7,1231.24,0.2,135.82
ORD-72236,CUST-0294,PROD-0061,Furniture,Bookcases,North,Same Day,2024-01-01,2024-01-02,9,865.41,0.3,51.81
ORD-98805,CUST-0318,PROD-0038,Technology,Copiers,South,First Class,2023-04-19,2023-04-26,4,206.76,0.2,77.84
ORD-99538,CUST-0223,PROD-0052,Office Supplies,Binders,East,Second Class,2023-02-04,2023-02-05,7,843.42,0.3,170.51
ORD-46202,CUST-0267,PROD-0118,Technology,Copiers,North,Same Day,2023-03-18,2023-03-20,10,890.14,0.0,287.09
ORD-83752,CUST-0400,PROD-0026,Furniture,Bookcases,West,Second Class,2023-07-16,2023-07-22,8,866.59,0.2,336.9
ORD-46099,CUST-0207,PROD-0037,Office Supplies,Storage,North,Same Day,2023-06-19,2023-06-25,4,92.95,0.2,11.5
ORD-58816,CUST-0011,PROD-0087,Furniture,Bookcases,East,Same Day,2023-12-23,2023-12-29,2,1459.3,0.0,816.75
ORD-68079,CUST-0397,PROD-0083,Furniture,Furnishings,North,First Class,2023-08-15,2023-08-17,7,1116.6,0.3,44.49
ORD-17367,CUST-0264,PROD-0041,Technology,Machines,West,First Class,2023-09-26,2023-10-01,1,277.13,0.0,96.69
ORD-42701,CUST-0017,PROD-0117,Technology,Machines,South,Second Class,2023-07-08,2023-07-15,8,767.59,0.5,-135.8
ORD-99282,CUST-0016,PROD-0062,Furniture,Furnishings,West,First Class,2023-08-31,2023-09-05,9,537.64,0.0,187.48
ORD-43903,CUST-0384,PROD-0177,Technology,Machines,North,Same Day,2023-01-26,2023-01-28,10,1174.15,0.0,402.58
ORD-94853,CUST-0116,PROD-0174,Technology,Machines,West,Standard Class,2023-12-16,2023-12-17,8,1369.04,0.5,65.77
ORD-11109,CUST-0115,PROD-0065,Office Supplies,Art,East,Same Day,2023-07-12,2023-07-19,6,699.32,0.0,321.68
ORD-98761,CUST-0267,PROD-0160,Furniture,Chairs,North,Second Class,2023-10-15,2023-10-21,10,921.39,0.1,271.51
ORD-73142,CUST-0033,PROD-0087,Furniture,Bookcases,East,Second Class,2023-12-02,2023-12-08,5,298.77,0.3,21.02
ORD-17441,CUST-0413,PROD-0154,Furniture,Bookcases,South,Standard Class,2023-12-02,2023-12-06,5,403.95,0.2,112.55
ORD-14629,CUST-0299,PROD-0182,Office Supplies,Binders,East,First Class,2023-12-18,2023-12-23,8,1361.66,0.5,-10.28
ORD-49347,CUST-0433,PROD-0044,Office Supplies,Binders,East,Standard Class,2023-08-30,2023-09-01,5,1093.28,0.3,77.76
ORD-33995,CUST-0485,PROD-0175,Furniture,Chairs,South,Second Class,2023-04-25,2023-05-01,5,642.3,0.1,249.53
ORD-86751,CUST-0151,PROD-0119,Technology,Copiers,North,Standard Class,2023-08-30,2023-09-01,9,197.33,0.5,-2.86
ORD-49106,CUST-0212,PROD-0014,Technology,Accessories,South,Second Class,2023-07-29,2023-08-03,8,231.97,0.5,10.65
ORD-20592,CUST-0250,PROD-0086,Office Supplies,Binders,East,Standard Class,2023-01-03,2023-01-07,5,329.89,0.0,140.9
ORD-30766,CUST-0251,PROD-0196,Technology,Accessories,West,Same Day,2023-07-26,2023-07-30,8,587.31,0.0,258.34
ORD-58903,CUST-0487,PROD-0004,Furniture,Tables,North,Standard Class,2023-11-17,2023-11-23,4,354.87,0.1,144.21
ORD-23462,CUST-0197,PROD-0129,Office Supplies,Art,South,Standard Class,2023-01-24,2023-01-27,5,694.77,0.3,84.13
ORD-54280,CUST-0223,PROD-0176,Technology,Machines,West,Second Class,2023-04-07,2023-04-09,7,48.3,0.0,18.44
ORD-27197,CUST-0109,PROD-0188,Technology,Accessories,North,Second Class,2023-12-31,2024-01-06,1,575.28,0.5,13.38
ORD-80088,CUST-0320,PROD-0013,Office Supplies,Paper,North,Standard Class,2023-01-25,2023-01-31,2,636.83,0.2,231.12
ORD-43126,CUST-0243,PROD-0180,Technology,Accessories,North,Second Class,2023-08-04,2023-08-10,2,1000.47,0.1,313.31
ORD-27978,CUST-0215,PROD-0027,Office Supplies,Paper,East,Standard Class,2023-02-24,2023-02-28,4,921.32,0.1,230.84
ORD-36433,CUST-0184,PROD-0181,Furniture,Bookcases,South,Standard Class,2023-10-08,2023-10-12,4,1038.54,0.2,312.41
ORD-10358,CUST-0007,PROD-0172,Technology,Phones,West,First Class,2023-02-16,2023-02-23,9,131.07,0.5,9.12
ORD-43540,CUST-0330,PROD-0060,Furniture,Bookcases,East,Same Day,2023-01-26,2023-01-27,3,1313.73,0.1,514.9
ORD-98705,CUST-0161,PROD-0110,Office Supplies,Paper,North,Standard Class,2023-01-05,2023-01-12,3,1001.77,0.0,502.29
ORD-67372,CUST-0490,PROD-0160,Furniture,Chairs,East,Second Class,2023-04-04,2023-04-05,7,612.37,0.2,195.01
ORD-60556,CUST-0354,PROD-0123,Furniture,Tables,North,First Class,2023-12-23,2023-12-29,1,1472.72,0.0,837.81
ORD-87430,CUST-0248,PROD-0146,Office Supplies,Storage,South,Same Day,2023-07-03,2023-07-08,1,1296.61,0.5,-248.99
ORD-27125,CUST-0248,PROD-0125,Technology,Copiers,West,Standard Class,2023-02-02,2023-02-05,6,38.29,0.5,-2.2
ORD-85582,CUST-0371,PROD-0145,Technology,Machines,North,Same Day,2023-12-05,2023-12-11,4,733.26,0.5,-75.44
ORD-60446,CUST-0077,PROD-0143,Office Supplies,Paper,North,First Class,2023-09-16,2023-09-23,8,1280.77,0.0,739.7
ORD-74441,CUST-0165,PROD-0062,Furniture,Bookcases,North,First Class,2023-10-09,2023-10-15,7,616.85,0.0,355.52
ORD-68220,CUST-0411,PROD-0147,Furniture,Chairs,West,Same Day,2023-06-11,2023-06-12,8,1122.95,0.0,639.19
ORD-64046,CUST-0019,PROD-0143,Office Supplies,Paper,North,Second Class,2023-09-18,2023-09-23,4,988.8,0.2,113.61
ORD-57624,CUST-0423,PROD-0014,Technology,Copiers,East,Same Day,2023-12-03,2023-12-06,8,188.75,0.5,6.32
ORD-54742,CUST-0182,PROD-0163,Furniture,Bookcases,North,Standard Class,2023-03-26,2023-03-30,3,1236.32,0.5,-143.99
ORD-24019,CUST-0131,PROD-0157,Technology,Accessories,North,Same Day,2023-04-21,2023-04-25,4,1080.85,0.0,403.0
ORD-16094,CUST-0475,PROD-0163,Office Supplies,Paper,West,Same Day,2023-12-04,2023-12-09,9,219.26,0.2,87.42
ORD-16366,CUST-0284,PROD-0111,Office Supplies,Storage,South,First Class,2023-03-07,2023-03-08,7,993.13,0.3,34.95
ORD-76074,CUST-0452,PROD-0099,Furniture,Tables,East,Same Day,2023-06-25,2023-06-28,8,1211.1,0.0,576.7
ORD-77147,CUST-0154,PROD-0180,Office Supplies,Art,South,First Class,2023-04-18,2023-04-23,5,1036.18,0.5,62.38
ORD-95208,CUST-0500,PROD-0046,Office Supplies,Art,North,Second Class,2023-10-15,2023-10-19,10,864.54,0.5,-97.73
ORD-98374,CUST-0383,PROD-0137,Furniture,Furnishings,North,Standard Class,2023-01-13,2023-01-17,3,98.54,0.0,53.21
ORD-31094,CUST-0147,PROD-0175,Furniture,Tables,North,Second Class,2023-04-15,2023-04-22,9,67.81,0.2,25.04
ORD-98542,CUST-0379,PROD-0144,Technology,Copiers,South,Second Class,2023-12-21,2023-12-27,1,1391.2,0.2,382.62
ORD-99803,CUST-0161,PROD-0142,Technology,Phones,East,First Class,2023-11-14,2023-11-21,8,1248.38,0.5,-139.06
ORD-94886,CUST-0189,PROD-0194,Office Supplies,Binders,South,Second Class,2023-08-18,2023-08-20,2,296.73,0.0,112.6
ORD-25643,CUST-0194,PROD-0011,Furniture,Bookcases,East,First Class,2023-03-24,2023-03-29,5,28.35,0.2,5.3
ORD-30290,CUST-0021,PROD-0040,Furniture,Chairs,East,Same Day,2023-10-21,2023-10-26,6,127.86,0.5,0.59
ORD-38830,CUST-0490,PROD-0048,Office Supplies,Paper,South,Same Day,2023-10-06,2023-10-11,7,156.08,0.0,52.28
ORD-96944,CUST-0170,PROD-0085,Furniture,Bookcases,South,Same Day,2023-10-15,2023-10-22,1,189.79,0.1,69.52
ORD-94182,CUST-0315,PROD-0160,Technology,Phones,East,Same Day,2023-02-28,2023-03-04,5,819.55,0.1,403.7
ORD-77746,CUST-0421,PROD-0198,Furniture,Furnishings,West,Standard Class,2023-06-01,2023-06-07,4,494.06,0.0,155.89
ORD-31940,CUST-0498,PROD-0198,Office Supplies,Paper,North,First Class,2023-12-10,2023-12-16,4,1300.13,0.2,194.11
ORD-36945,CUST-0276,PROD-0180,Office Supplies,Storage,North,First Class,2023-01-13,2023-01-17,6,76.07,0.0,44.4
ORD-43018,CUST-0286,PROD-0019,Office Supplies,Binders,East,Same Day,2023-07-18,2023-07-22,7,660.88,0.0,319.3
ORD-25506,CUST-0274,PROD-0002,Office Supplies,Paper,North,Standard Class,2023-07-03,2023-07-08,2,448.96,0.5,4.31
ORD-21338,CUST-0145,PROD-0196,Furniture,Furnishings,West,Standard Class,2023-08-31,2023-09-02,9,345.4,0.5,-5.97
ORD-81529,CUST-0152,PROD-0163,Technology,Machines,East,Standard Class,2023-10-11,2023-10-18,9,229.23,0.0,137.19
ORD-88204,CUST-0202,PROD-0138,Office Supplies,Paper,East,First Class,2023-06-26,2023-06-28,7,1360.33,0.3,349.96
ORD-34116,CUST-0114,PROD-0158,Furniture,Tables,North,First Class,2023-12-10,2023-12-17,10,1281.33,0.3,207.09
ORD-82045,CUST-0038,PROD-0075,Office Supplies,Paper,East,Standard Class,2023-04-12,2023-04-18,10,741.04,0.1,291.12
ORD-97988,CUST-0336,PROD-0061,Technology,Machines,North,First Class,2023-06-12,2023-06-16,8,505.95,0.5,4.2
ORD-86568,CUST-0079,PROD-0145,Office Supplies,Art,East,Same Day,2023-03-28,2023-03-29,6,384.34,0.0,148.49
ORD-93995,CUST-0224,PROD-0071,Furniture,Tables,East,Same Day,2023-08-25,2023-08-29,6,1166.66,0.2,273.58
ORD-33038,CUST-0331,PROD-0156,Technology,Machines,South,First Class,2023-05-15,2023-05-21,2,1096.59,0.0,378.46
ORD-92788,CUST-0016,PROD-0149,Office Supplies,Storage,South,Standard Class,2023-10-10,2023-10-13,9,1343.1,0.3,212.71
ORD-29481,CUST-0188,PROD-0101,Technology,Machines,South,Same Day,2023-09-14,2023-09-19,2,607.24,0.3,180.24
ORD-41310,CUST-0435,PROD-0158,Office Supplies,Binders,South,Same Day,2023-03-23,2023-03-25,10,1424.09,0.5,-230.22
ORD-29162,CUST-0377,PROD-0188,Furniture,Bookcases,North,First Class,2023-09-07,2023-09-09,2,411.25,0.0,241.47
ORD-37102,CUST-0266,PROD-0093,Furniture,Furnishings,West,Standard Class,2023-01-21,2023-01-27,6,172.77,0.3,18.99
ORD-45847,CUST-0428,PROD-0190,Furniture,Tables,West,Same Day,2023-07-07,2023-07-12,2,784.66,0.2,84.9
ORD-39215,CUST-0265,PROD-0104,Furniture,Bookcases,West,Same Day,2023-11-06,2023-11-07,9,1325.41,0.2,464.32
ORD-20104,CUST-0264,PROD-0165,Furniture,Tables,South,First Class,2023-03-22,2023-03-25,10,1081.61,0.0,434.45
ORD-64344,CUST-0416,PROD-0085,Office Supplies,Paper,West,Same Day,2023-09-03,2023-09-05,10,258.64,0.2,101.71
ORD-15655,CUST-0066,PROD-0147,Office Supplies,Binders,South,Standard Class,2023-10-21,2023-10-23,1,266.19,0.0,118.46
ORD-63143,CUST-0307,PROD-0145,Office Supplies,Paper,East,Standard Class,2023-04-21,2023-04-25,10,1489.31,0.2,519.52
ORD-63840,CUST-0308,PROD-0037,Office Supplies,Binders,East,First Class,2023-12-18,2023-12-21,8,902.87,0.0,479.47
ORD-60523,CUST-0068,PROD-0028,Technology,Accessories,West,First Class,2023-11-07,2023-11-08,3,724.29,0.3,86.96
ORD-79655,CUST-0258,PROD-0193,Technology,Phones,West,First Class,2023-11-05,2023-11-10,1,1347.51,0.5,-127.7
ORD-78425,CUST-0216,PROD-0095,Technology,Copiers,South,Same Day,2023-07-15,2023-07-18,10,1210.84,0.5,-88.19
ORD-65769,CUST-0069,PROD-0066,Furniture,Tables,North,Second Class,2023-11-03,2023-11-08,7,401.55,0.0,155.5
ORD-10932,CUST-0296,PROD-0134,Technology,Phones,West,First Class,2023-12-19,2023-12-26,6,625.09,0.0,346.03
ORD-95403,CUST-0300,PROD-0065,Furniture,Furnishings,East,Second Class,2023-12-15,2023-12-19,4,631.58,0.3,98.06
ORD-58524,CUST-0287,PROD-0143,Furniture,Bookcases,East,Second Class,2023-12-28,2024-01-01,3,1285.4,0.5,82.62
ORD-40116,CUST-0229,PROD-0180,Technology,Phones,South,Same Day,2023-06-23,2023-06-30,9,928.76,0.5,-104.06
ORD-31068,CUST-0200,PROD-0163,Technology,Phones,South,Same Day,2023-11-04,2023-11-08,2,114.84,0.0,56.13
ORD-89826,CUST-0020,PROD-0186,Furniture,Furnishings,East,Standard Class,2023-03-31,2023-04-06,8,669.68,0.0,230.93
ORD-77915,CUST-0147,PROD-0050,Technology,Accessories,South,Standard Class,2023-07-04,2023-07-06,1,1463.96,0.0,440.59
ORD-62354,CUST-0181,PROD-0172,Furniture,Furnishings,South,Standard Class,2023-12-27,2023-12-28,2,833.4,0.5,-124.12
ORD-86406,CUST-0179,PROD-0089,Furniture,Tables,South,Same Day,2023-07-26,2023-07-31,1,406.44,0.2,100.85
ORD-83220,CUST-0038,PROD-0129,Furniture,Bookcases,North,Second Class,2023-10-03,2023-10-10,10,390.21,0.2,42.99
ORD-83815,CUST-0248,PROD-0198,Technology,Machines,West,Same Day,2023-10-28,2023-11-04,1,733.32,0.1,351.8
ORD-93055,CUST-0404,PROD-0057,Office Supplies,Binders,East,Same Day,2023-06-30,2023-07-05,9,34.39,0.1,14.63
ORD-22190,CUST-0205,PROD-0173,Office Supplies,Art,North,First Class,2023-09-01,2023-09-04,6,343.48,0.3,75.32
ORD-99536,CUST-0477,PROD-0049,Furniture,Tables,South,First Class,2023-05-16,2023-05-18,4,320.09,0.0,111.74
ORD-56665,CUST-0080,PROD-0200,Technology,Phones,North,Same Day,2023-11-11,2023-11-12,9,1437.83,0.2,415.02
ORD-51342,CUST-0253,PROD-0148,Furniture,Furnishings,South,Second Class,2023-07-23,2023-07-25,10,209.8,0.3,12.63
ORD-72694,CUST-0482,PROD-0139,Technology,Machines,West,First Class,2023-08-23,2023-08-24,9,700.9,0.5,68.32
ORD-98356,CUST-0108,PROD-0098,Office Supplies,Paper,East,Second Class,2023-11-10,2023-11-17,5,296.99,0.1,127.37
